trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
19:39 P5=P3,2,2.9411764705882355,-0.0025465818836148428,-90.00020533132555,89.99807854970763,-0.004114850922613112,1.1419995902616464,-0.0022462133962435457,0.0019099364127111325,0.0001539984941558714,0.0014410877192716498,0.0006173618080401663,0.859436692696235,0.0016854100471826597,0.8594419112434087
19:39 P5=P3,3,4.411764705882353,-0.005729809238133399,-90.0004619954825,89.99567673684216,-0.0030859145758795033,2.5743940780887065,-0.005055230141547981,0.0031832273545185563,0.0002566641569501371,0.0024018128654716975,0.001028936346733609,1.43239448782706,0.002809016745304435,1.432403185405683
19:39 P5=P3,4,5.882352941176471,-0.010186327534459373,-90.00082132530223,89.9923141988305,-0.0016454036904524525,4.579746361046587,-0.008987853584974184,0.004456518296325974,0.00035932981973019196,0.0033625380116575343,0.0014405108854270508,2.005352282957881,0.003932623443426203,2.005364459567953
19:39 P5=P3,5,7.352941176470588,-0.015916136772592775,-90.00128332078472,89.98799093567264,0.00020668173366804497,7.1580564391352945,-0.01404408372652217,0.0057298092381334025,0.00046199548249603595,0.004323263157857582,0.0018520854241204975,2.578310078088707,0.005056230141547985,2.578325733730228
19:39 P5=P3,6,8.823529411764707,-0.022919236952533572,-90.00184798193,89.98270694736861,0.002470341696481976,10.309324312354812,-0.020223920566191902,0.007003100179940797,0.0005646611452760908,0.005283988304029208,0.002263659962813931,3.151267873219518,0.006179836839669732,3.1512870078924884
19:39 P5=P3,7,10.294117647058824,-0.03116248740689565,-90.00251263660049,89.97648723925808,0.005134863913433175,14.018637282364764,-0.027498119353524076,0.00824325045436208,0.0006646546704871525,0.006219708110535294,0.0026645222169511995,3.709312970009952,0.007274198787332174,3.7093354931636418
19:39 P5=P3,8,11.764705882352942,-0.03978505768379506,-90.00320787589203,89.96998132625909,0.007921996270653235,17.898637282364813,-0.035107046268842694,0.00862257027689941,0.0006952392915451355,0.006505912998989061,0.0027871323572200594,3.8800000000000487,0.007608926915318618,3.880023559574833
19:39 P5=P3,9,13.235294117647058,-0.04840762796069445,-90.0039031151836,89.96347541326013,0.010709128627873292,21.778637282364855,-0.0427159731841613,0.008622570276899388,0.0006952392915735572,0.006505912998960639,0.002787132357220057,3.8800000000000416,0.007608926915318608,3.880023559574826
19:39 P5=P3,10,14.705882352941176,-0.05703019823759386,-90.00459835447518,89.95696950026112,0.013496260985093352,25.658637282364904,-0.050324900099479916,0.00862257027689941,0.0006952392915735572,0.006505912999003272,0.0027871323572200603,3.8800000000000487,0.0076089269153186145,3.880023559574833
19:39 P5=P3,11,16.176470588235293,-0.06565276851449232,-90.00529359376672,89.95046358726215,0.016283393342313105,29.538637282364522,-0.057933827014797705,0.008622570276898466,0.0006952392915451355,0.00650591299897485,0.0027871323572197532,3.879999999999619,0.007608926915317789,3.8800235595744033
