trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
BASELINE sin afinar,312,71.88940092165899,38.394196588933525,-79.73209884463212,51.34845640651531,-125.31567882352067,-49.95336333705455,163.70665786569828,7.698959790623725,2.010639708730295,8.700492076578506,7.695472882935576,1.0627605710054908,0.00020380780182449598,14.119666399578556
BASELINE sin afinar,313,72.11981566820276,31.202240193935857,-77.85386678413352,59.47599068796221,-132.50437793588165,-48.960589262003154,163.70684825204444,7.191956394997668,1.878232060498604,8.127534281446898,7.188699112360979,0.9927740750513934,0.00019038634616208583,13.189837045434938
BASELINE sin afinar,314,72.35023041474655,24.517287194563778,-76.10804237186649,67.030567174278,-139.18630327766854,-48.037801682905794,163.7070252169349,6.684952999372079,1.7458244122670266,7.554576486315796,6.681925341786894,0.9227875790973599,0.00017696489047125397,12.260007691292188
BASELINE sin afinar,315,72.58064516129032,18.339337590816953,-74.49462560783094,74.01218586546305,-145.3614548488816,-47.18500059976244,163.70718876036975,6.177949603746825,1.6134167640355486,6.981618691185048,6.175151571213064,0.8528010831433548,0.00016354343483726552,11.330178337149995
BASELINE sin afinar,316,72.8110599078341,12.668391382695576,-73.01361649202691,80.42084676151714,-151.02983264952067,-46.4021860125731,163.70733888234886,5.670946208121377,1.481009115804028,6.408660896054087,5.668377800639064,0.7828145871893426,0.00015012197911801195,10.400348983007465
BASELINE sin afinar,317,73.04147465437788,7.5044485701995685,-71.6650150244544,86.25654986244038,-156.19143667958588,-45.68935792133775,163.70747558287232,5.163942812496008,1.3486014675725073,5.83570310092324,5.161604030065206,0.7128280912353446,0.0001367005234556018,9.470519628865127
BASELINE sin afinar,318,73.27188940092167,2.847509153328833,-70.44882120511339,91.51929516823286,-160.84626693907722,-45.0465163260564,163.7075988619401,4.656939416870736,1.2161938193410151,5.262745305792478,4.654830259491348,0.6428415952813538,0.00012327906779319164,8.540690274722898
BASELINE sin afinar,319,73.50230414746544,-1.3024268679165185,-69.3650350340039,96.2090826788945,-164.9943234279947,-44.473661226729064,163.7077087195522,4.1499360212453515,1.0837861711094945,4.689787510661645,4.148056488917462,0.5728550993273345,0.00010985761207393807,7.610860920580543
BASELINE sin afinar,320,73.73271889400921,-4.945359493536711,-68.41365651112584,100.32591239442546,-168.6356061463384,-43.97079262335569,163.7078051557086,3.642932625620192,0.9513785228780591,4.116829715530955,3.6412827183437173,0.502868603373372,9.643615641152792e-05,6.6810315664384925
BASELINE sin afinar,321,73.963133640553,-8.0812887235316,-67.59468563647928,103.86978431482564,-171.77011509410832,-43.537910515936325,163.70788817040938,3.135929229994889,0.8189708746465527,3.5438719204001785,3.134508947769916,0.43288210741936695,8.301470077753947e-05,5.751202212296266
BASELINE sin afinar,322,74.19354838709677,-10.71021455790123,-66.90812241006421,106.84069844009508,-174.3978502713044,-43.17501490447095,163.70795776365443,2.62892583436963,0.6865632264150747,2.970914125269445,2.6277351771960866,0.3628956114653761,6.95932450582859e-05,4.8213728581540805
BASELINE sin afinar,323,74.42396313364056,-12.83213699664543,-66.35396683188068,109.23865477023361,-176.51881167792655,-42.882105788959585,163.70801393544383,2.1219224387441997,0.5541555781835257,2.397956330138527,2.1209614066221434,0.2929091155113639,5.617178939587575e-05,3.891543504011613
BASELINE sin afinar,324,74.65437788018433,-14.447056039764298,-65.93221890192865,111.0636533052413,-178.1329993139748,-42.65918316940222,163.70805668577756,1.614919043118869,0.4217479299520335,1.824998535007694,1.614187636048257,0.22292261955736592,4.2750333733465595e-05,2.9617141498692927
BASELINE sin afinar,325,74.88479262672811,-15.554971687257805,-65.64287862020811,112.31569404511815,-179.24041317944915,-42.506247045798865,163.7080860146556,1.1079156474935061,0.28934028172054127,1.252040739876847,1.1074138654743422,0.15293612360335374,2.9328878042633733e-05,2.03188479572693
BASELINE sin afinar,326,75.11520737327189,-16.155883939126014,-65.48594598671909,112.9947769898642,-179.8410532743497,-42.4232974181495,163.70810192207796,0.6009122518682091,0.15693263348902065,0.6790829447460567,0.600640094900541,0.08294962764936287,1.590742235180187e-05,1.1020554415846973
BASELINE sin afinar,327,75.34562211981567,-16.274910847141367,-65.45486123836716,113.12928771576104,-179.96002627432395,-42.40686700311065,163.70810507297278,0.11902690801535343,0.031084748351929647,0.13451072589683122,0.11897299997426103,0.016430415038854562,3.1508948268310633e-06,0.21829185753079142
BASELINE sin afinar,328,75.57603686635944,-16.274910847141367,-65.45486123836716,113.12928771576104,-179.96002627432395,-42.40686700311065,163.70810507297278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASELINE sin afinar,329,75.80645161290323,-16.274888521174862,-65.46707709309484,113.120696106498,-179.67360857197994,-42.25115696449078,163.42162617540734,2.2325966504865846e-05,0.012215854727685382,0.008591609263035593,0.28641770234401065,0.15571003861986554,0.28647889756544487,0.43425098554665403
BASELINE sin afinar,330,76.036866359447,-16.274821543275348,-65.50372465727786,113.09492127870895,-178.8143554649479,-41.78402684863119,162.56218948271112,6.697789951459754e-05,0.036647564183013515,0.025774827789049937,0.859253107032032,0.4671301158595895,0.8594366926962209,1.3027529566398823
BASELINE sin afinar,331,76.26728110599079,-16.274709913442827,-65.56480393091623,113.05196323239383,-177.38226695322783,-41.00547665553188,161.12979499488407,0.00011162983252077652,0.06107927363837007,0.04295804631512112,1.4320885117200817,0.7785501930993135,1.4323944878270538,2.1712549277331683
BASELINE sin afinar,332,76.49769585253456,-16.274553631694292,-65.6503149047136,112.99182197409095,-175.3773432547853,-39.91550650368911,159.12444292993837,0.00015628174853432597,0.08551097379736916,0.06014125830287753,2.004923698442525,1.0899701518427705,2.005352064945697,3.0397565683588197
BASELINE sin afinar,333,76.72811059907833,-16.274352698071013,-65.76025755608235,112.9144975196865,-172.79958489921853,-38.51411668101719,156.54613381758531,0.00020093362327955333,0.1099426513687547,0.07732445440444735,2.577758355566772,1.4013898226719164,2.578309112353054,3.908257406036453
BASELINE sin afinar,334,76.95852534562212,-16.27410711258356,-65.89463187924596,112.81998987324326,-169.64899202196634,-36.80130726114699,153.3948677932927,0.0002455854874519048,0.13437432316361253,0.0945076464432475,3.150592877252194,1.7128094198702044,3.1512660242926245,4.776758038369074
BASELINE sin afinar,335,77.1889400921659,-16.27381687521209,-66.05343788505697,112.70829902712846,-165.92556436857618,-34.77707810574624,149.6706446025536,0.00029023737146971484,0.15880600581100168,0.11169084611479718,3.7234276533901607,2.0242291554007465,3.7242231907390817,5.645259056488815
BASELINE sin afinar,336,77.41935483870968,-16.27348198594783,-66.23667557832044,112.57942497796256,-161.6293018263855,-32.441429153566325,145.3734641326815,0.0003348892642627277,0.18323769326347872,0.12887404916590128,4.296262542190675,2.335648952179916,4.297180469872103,6.5137602454213654
BASELINE sin afinar,337,77.64976958525345,-16.273102444804103,-66.44434495174022,112.43336773087714,-156.76020456646373,-29.794360497608547,140.50332655478226,0.0003795411437259588,0.2076693734197761,0.14605724708542311,4.869097259921773,2.647068655957778,4.870137577899243,7.382261174987806
BASELINE sin afinar,338,77.88018433179724,-16.272678251787813,-66.67644600154455,112.27012728852489,-151.31827267724492,-26.83587218594979,135.06023195730884,0.00042419301628982,0.23210104980432789,0.16324044235224733,5.441931889218807,2.9584883116587584,5.443094597473419,8.250761970475317
BASELINE sin afinar,339,78.11059907834101,-16.27220940688358,-66.93297873614603,112.0897036449891,-145.30350596148375,-23.56596411135829,129.04418014297377,0.00046884490423337866,0.2565327346014783,0.18042364353578932,6.014766715761169,3.2699080745914983,6.016051814335071,9.119263065015494
BASELINE sin afinar,340,78.3410138248848,-16.271695910070548,-67.21394316695493,111.89209679224474,-138.71590415165014,-19.98463612839221,122.4551708441899,0.0005134968130313666,0.28096443080890765,0.1976068527443573,6.587601809833615,3.58132798296608,6.589009298783878,9.987764565170211
BASELINE sin afinar,341,78.57142857142857,-16.271137761390282,-67.5193392712316,111.67730674628498,-131.55546778090763,-16.091888526904135,115.29320459423454,0.0005581486802661573,0.3053961042766673,0.21479004595975937,7.160436370742502,3.8927476014880753,7.161966249955356,10.856265256971364
BASELINE sin afinar,342,78.80184331797236,-16.27053496084408,-67.84916704826608,111.44533350760918,-123.8221968659019,-11.887721315943471,107.55828140975707,0.0006028005462006547,0.3298277770344811,0.23197323867580621,7.733270915005733,4.204167210960664,7.734923184477466,11.724765923535154
BASELINE sin afinar,343,79.03225806451613,-16.26988750843961,-68.20342649385877,111.19617707917091,-115.51609150509817,-7.372134549040443,99.25040138924362,0.0006474524044719487,0.35425944559268885,0.24915642843826902,8.306105360803727,4.515586766903028,8.307880020513451,12.59326644081142
BASELINE sin afinar,344,79.26267281105991,-16.269195404146053,-68.5821176248732,110.92983744910985,-106.63715130310767,-2.5451280112433072,90.36956413722105,0.0006921042935559285,0.37869113101443475,0.2663396300610543,8.878940201990503,4.827006537797136,8.880837252022573,13.461767557554605
BASELINE sin afinar,345,79.49308755760369,-16.268458647966153,-68.98524043981175,110.64631461847927,-97.18537629504463,2.593298278358219,80.91576968881103,0.000736756179900766,0.4031228149385413,0.2835228306305879,9.451775008063038,5.138426289601526,9.453794448410022,14.33026862105954
BASELINE sin afinar,346,79.72350230414746,-16.267680671587808,-69.41091725956589,110.34692918952776,-87.20479127884444,8.019210383660853,70.93305224816665,0.000777976378344647,0.42567681975414473,0.2993854289515099,9.980585016200195,5.4259121053026345,9.982717440644379,15.132021673755515
BASELINE sin afinar,347,79.95391705069125,-16.266924020883078,-69.82492554390255,110.05575043126885,-77.49779130261915,13.296388884889183,61.22397830092709,0.0007566507047300775,0.4140082843366599,0.2911787582589085,9.70699997622529,5.277178501228329,9.70907394723956,14.717226874873917
BASELINE sin afinar,348,80.18433179723502,-16.266212022111365,-70.21450211878386,109.781754891536,-68.36362673108191,18.26214730887777,52.087862148818374,0.0007119987717132403,0.3895765748813034,0.2739955397328515,9.13416457153724,4.965758423988586,9.136116152108713,13.848724903780614
BASELINE sin afinar,349,80.4147465437788,-16.265544675272654,-70.57964698420986,109.52494257032916,-59.80229756423196,22.916485655627028,43.524703791839734,0.0006673468387106141,0.36514486542600366,0.25681232120683717,8.561329166849951,4.65433834674926,8.56315835697864,12.980222932688477
BASELINE sin afinar,350,80.64516129032258,-16.26492198036695,-70.92036014018049,109.28531346764835,-51.813803802070176,27.25940392513649,35.53450322999207,0.0006226949057044351,0.3407131559706329,0.23962910268080861,7.988493762161781,4.342918269509461,7.990200561847665,12.111720961594992
BASELINE sin afinar,351,80.87557603686636,-16.264343937394255,-71.23664158669578,109.06286758349361,-44.39814544459662,31.290902117406123,28.117260463275407,0.0005780429726947034,0.31628144651529055,0.22244588415473743,7.4156583574735535,4.031498192269634,7.417242766716662,11.24321899050144
BASELINE sin afinar,352,81.10599078341014,-16.26381054635457,-71.52849132375573,108.85760491786495,-37.55532249181126,35.010980232435934,21.272975491689753,0.0005333910396849717,0.2918497370599482,0.20526266562866624,6.842822952785362,3.7200781150298106,6.844284971585655,10.374717019407909
BASELINE sin afinar,353,81.33640552995392,-16.263321807247895,-71.79590935136031,108.6695254707623,-31.28533494371414,38.41963827022591,15.001648315235084,0.00048873910667524,0.26741802760457745,0.1880794471026519,6.26998754809712,3.4086580377899764,6.271327176454669,9.506215048314356
BASELINE sin afinar,354,81.5668202764977,-16.262877720074222,-72.03889566950953,108.49862924218571,-25.588182800305493,41.51687623077592,9.303278933911725,0.00044408717367261374,0.2429863181492209,0.1708962285765807,5.697152143408648,3.097237960550011,5.698369381323358,8.63771307722039
BASELINE sin afinar,355,81.79723502304148,-16.262478284833566,-72.2574502782034,108.3449162321352,-20.463866061585048,44.3026941140861,4.177867347719347,0.0003994352406557766,0.21855460869386434,0.15371301005050952,5.124316738720445,2.7858178833101803,5.125411586192379,7.769211106126867
BASELINE sin afinar,356,82.02764976958525,-16.26212350152591,-72.45157317744193,108.20838644061072,-15.912384727552382,46.77709192015671,-0.37458644334246566,0.0003547833076567031,0.1941228992385362,0.13652979152448097,4.551481334032665,2.4743978060706056,4.552453791061812,6.90070913503399
BASELINE sin afinar,357,82.25806451612904,-16.261813370151266,-72.62126436722511,108.08903986761229,-11.933738798207813,48.94006964898754,-4.354082439273389,0.00031013137464341867,0.16969118978317965,0.1193465729984382,3.9786459293445695,2.162977728830832,3.9794959959309235,6.032207163940618
BASELINE sin afinar,358,82.48847926267281,-16.26154789070963,-72.76652384755295,107.98687651313989,-8.527928273551122,50.791627300578725,-7.760620640073619,0.0002654794416372397,0.1452594803278373,0.10216335447239544,3.4058105246566903,1.851557651591186,3.40653820080023,5.163705192847566
BASELINE sin afinar,359,82.71889400921658,-16.261327063201,-72.88735161842543,107.90189637719354,-5.69495315358256,52.331764874930144,-10.59420104574295,0.000220827508627508,0.12082777087248076,0.08498013594635268,2.8329751199685624,1.5401375743514194,2.8335804056693314,4.2952032217541705
BASELINE sin afinar,360,82.94930875576037,-16.261150887625384,-72.98374767984258,107.83409945977323,-3.43481343830204,53.56048237204181,-12.854823656281447,0.0001761755756177763,0.09639606141715262,0.06779691742030991,2.26013971528052,1.228717497111667,2.260622610538496,3.4267012506608774
BASELINE sin afinar,361,83.17972350230414,-16.26101936398277,-73.05571203180438,107.78348576087899,-1.7475091277095076,54.47777979191378,-14.542488471689156,0.00013152364261515004,0.07196435196179607,0.05061369889423872,1.6873043105925325,0.9172974198719714,1.6876648154077092,2.558199279567673
BASELINE sin afinar,362,83.41013824884793,-16.260932492273167,-73.10324467431083,107.75005528051076,-0.6330402218048712,55.08365713454611,-15.657195491966181,8.687170960186563e-05,0.047532642506453726,0.03343048036822438,1.1144689059046364,0.6058773426323256,1.1147070202770255,1.6896973084746159
BASELINE sin afinar,363,83.6405529953917,-16.260890272496574,-73.12634560736194,107.7338080186686,-0.0914067205885323,55.37811439993855,-16.19894471711212,4.221977659213394e-05,0.023100933051111383,0.016247261842167404,0.5416335012163389,0.2944572653924453,0.5417492251459386,0.8211953373809432
BASELINE sin afinar,364,83.87096774193549,-16.26088584084431,-73.12877042602486,107.73210260427477,-0.034553474907678905,55.40902247932115,-16.255810109901645,4.431652264713648e-06,0.0024248186629165502,0.001705414393825322,0.0568532456808534,0.03090807938259843,0.056865392789525515,0.08619780749020092
BASELINE sin afinar,365,84.10138248847926,-16.26088584084431,-73.12877042602486,107.73210260427477,-0.034553474907678905,55.40902247932115,-16.255810109901645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASELINE sin afinar,366,84.33179723502305,-15.974406943278899,-72.98054834993833,107.55467056117074,-0.034449373079683696,55.438299074527414,-15.969685684438074,0.2864788975654111,0.14822207608652604,0.1774320431040337,0.0001041018279952094,0.029276595206262357,0.2861244254635711,0.46716848055138044
BASELINE sin afinar,367,84.56221198156682,-15.114970250582664,-72.53588212167872,107.02237443185864,-0.03413706759569808,55.52612886014622,-15.11131240804736,0.8594366926962351,0.44466622825960656,0.5322961293121011,0.0003123054839856143,0.08782978561880839,0.858373276390715,1.4015054416541537
BASELINE sin afinar,368,84.7926267281106,-13.682575762755604,-71.79477174124607,106.13521421633844,-0.03361655845572204,55.67251183617756,-13.680690280729493,1.4323944878270591,0.7411103804326586,0.887160215520197,0.00052050913997604,0.1463829760313402,1.430622127317866,2.3358424027569322
BASELINE sin afinar,369,85.02304147465438,-11.677224293480224,-70.75721762963369,104.89319041856824,-0.03288784595543475,55.87744791946748,-11.677820115160186,2.0053514692753804,1.0375541116123799,1.2420237977702016,0.0007287125002872902,0.20493608328991542,2.0028701655693073,3.2701780369667857
BASELINE sin afinar,370,85.25345622119816,-9.098915623786736,-69.42321967354822,103.29630290292806,-0.031950930015266076,56.1409371323935,-9.102701692640586,2.578308669693488,1.3339979560854687,1.5968875156401765,0.0009369159401686755,0.2634892129260251,2.5751184225195995,4.204514028256292
BASELINE sin afinar,371,85.48387096774194,-5.9476500484573975,-67.79277802550786,101.34455185199268,-0.030805810742335186,56.462979444830495,-5.955335307588206,3.1512655753293384,1.6304416480403603,1.9517510509353855,0.0011451192729308897,0.32204231243699155,3.14736638505238,5.13884953883681
BASELINE sin afinar,372,85.71428571428571,-2.2355059368106693,-65.87214194502643,99.04541806020715,-0.029456877221967145,56.84234051270529,-2.24778438425925,3.712144111646728,1.9206360804814295,2.299133791785522,0.0013489335203680404,0.37936106787479673,3.7075509233289563,6.05348854300797
BASELINE sin afinar,373,85.9447004608295,1.322340144342459,-64.031338531489,96.84184947420145,-0.028164013126492,57.20593315568642,1.305659427864206,3.5578460811531283,1.8408034135374294,2.2035685860057015,0.0012928640954751464,0.3635926429811249,3.553443812123456,5.801870790111146
BASELINE sin afinar,374,86.17511520737327,4.307228430364781,-62.48697927012461,94.99314497440379,-0.027079352687007268,57.510972608255,4.286854389060532,2.9848882860223225,1.5443592613643915,1.8487044997976625,0.001084660439484731,0.305039452568586,2.9811949611963264,4.867533829008418
BASELINE sin afinar,375,86.40552995391705,6.719158921256297,-61.23906416093329,93.49930456081418,-0.026202895903512942,57.75745887041106,6.695800499329732,2.411930490891516,1.247915109191318,1.4938404135896093,0.0008764567834943261,0.24648626215605418,2.4089461102692002,3.9331968679056746
BASELINE sin afinar,376,86.63594470046083,8.558131617017,-60.287593203915044,92.36032823343268,-0.02553464277600902,57.945391942154586,8.5324977586718,1.8389726957607033,0.9514709570182447,1.1389763273814992,0.0006682531275039212,0.18793307174352947,1.8366972593420678,2.998859906802903
BASELINE sin afinar,377,86.86635944700461,9.824146517646877,-59.63256639906983,91.57621599225922,-0.025074593304495515,58.074771823485555,9.796946167086722,1.2660149006298766,0.6550268048452139,0.7841122411734602,0.0004600494715135059,0.12937988133096923,1.2644484084149212,2.064522945700152
BASELINE sin afinar,378,87.09677419354838,10.517203623145923,-59.27398374639771,91.14696783729387,-0.024822747488972424,58.14559851440401,10.489145724574485,0.6930571054990455,0.3585826526721192,0.4292481549653502,0.00025184581552309057,0.07082669091845162,0.6921995574877631,1.1301859845973465
BASELINE sin afinar,379,87.32718894009217,10.661460181457327,-59.199346463359674,91.0576218642052,-0.02477032697371585,58.160340755104535,10.63322378832359,0.1442565583114046,0.07463728303803663,0.08934597308866898,5.242051525657446e-05,0.014742240700527987,0.14407806374910592,0.2352428668520833
BASELINE sin afinar,380,87.55760368663594,10.661460181457327,-59.199346463359674,91.0576218642052,-0.02477032697371585,58.160340755104535,10.63322378832359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASELINE sin afinar,381,87.78801843317973,10.661563284758195,-59.035944246534534,91.18265575561931,-0.02254833455027109,57.87386185753913,10.63298106220759,0.00010310330086760189,0.16340221682514056,0.12503389141410537,0.002221992423444761,0.28647889756540224,0.00024272611600117955,0.3527164924020433
BASELINE sin afinar,382,88.0184331797235,10.6618725946608,-58.54573759605914,91.5577574298616,-0.015882357279936823,57.01442516484289,10.632252883859588,0.000309309902604582,0.49020665047539325,0.3751016742422877,0.006665977270334265,0.8594366926962422,0.0007281783480017623,1.0581494772061355
BASELINE sin afinar,383,88.24884792626727,10.66238811116514,-57.728726511933466,92.18292688693214,-0.004772395162713056,55.582030677015844,10.631039253279585,0.0005155165043397858,0.8170110841256744,0.6251694570705411,0.011109962117223766,1.4323944878270467,0.001213630580002345,1.7635824620102372
BASELINE sin afinar,384,88.47926267281106,10.66307953721691,-56.6329269722604,93.02142273672672,0.010128616109205535,53.66086063307347,10.629411495888355,0.0006914260517714155,1.0957995396730666,0.8384958497945831,0.01490101127191859,1.9211700439423751,0.0016277573912297782,2.3653691946106488
BASELINE sin afinar,385,88.70967741935483,10.6636431786765,-55.739645542701595,93.70495356902391,0.022275725291987757,52.09474798094513,10.628084569386958,0.0005636414595890926,0.8932814295588045,0.683530832297194,0.012147109182782221,1.5661126521283393,0.0013269265013970966,1.9282179806596325
BASELINE sin afinar,386,88.94009216589862,10.664000613534352,-55.17316854679306,94.13841661849291,0.029978849627880493,51.10159312394761,10.627243095117564,0.0003574348578521125,0.5664769959085376,0.4334630494689975,0.007703124335892736,0.9931548569975206,0.0008414742693947375,1.222784995855546
BASELINE sin afinar,387,89.17050691244239,10.66415184179047,-54.9334959845348,94.3218118851337,0.03323798911688371,50.68139606208092,10.626887073080168,0.00015122825611868507,0.2396725622582565,0.18339526664078676,0.003259139489003214,0.4201970618666877,0.0003560220373959311,0.5173520110514362
BASELINE sin afinar,388,89.40092165898618,10.664157457545006,-54.924595913125856,94.32862213889734,0.033359014961104286,50.665792340815536,10.626873852453135,5.615754535170936e-06,0.00890007140894511,0.006810253763646301,0.00012102584422057916,0.015603721265385673,1.3220627032239918e-05,0.01921150171938876
BASELINE sin afinar,389,89.63133640552995,10.664157457545006,-54.924595913125856,94.32862213889734,0.033359014961104286,50.665792340815536,10.626873852453135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASELINE sin afinar,390,89.86175115207374,10.664187119918749,-55.08937049325777,94.2027436839967,0.033574580977357674,50.952271238380945,10.62614745881337,2.9662373743022385e-05,0.16477458013191182,0.12587845490064353,0.0002155660162533879,0.28647889756540934,0.0007263936397645665,0.35364782116167087
BASELINE sin afinar,391,90.09216589861751,10.664276107039978,-55.58369423365351,93.82510831929476,0.034221279026117817,51.81170793107718,10.623968277894086,8.898712122906716e-05,0.49432374039574256,0.3776353647019448,0.0006466980487601429,0.8594366926962351,0.0021791809192848177,1.0609434634850268
BASELINE sin afinar,392,90.3225806451613,10.664424418908691,-56.40756713431307,93.19571604479151,0.03529910910738473,53.24410241890424,10.620336309695274,0.00014831186871333557,0.8238729006595591,0.6293922745032461,0.0010778300812669117,1.432394487827061,0.0036319681988121744,1.768239105808376
BASELINE sin afinar,393,90.55299539170507,10.664622350837032,-57.507079623421035,92.3557507227007,0.036737544131209984,55.155726927289486,10.615489209625059,0.00019793192834072215,1.0995124891079655,0.839965322090805,0.001438435023825256,1.9116245083852448,0.004847100070215049,2.3598312057708895
BASELINE sin afinar,394,90.78341013824885,10.664781998784168,-58.39392447562597,91.67825144069506,0.037897757142656245,56.697605142775394,10.611579635347388,0.00015964794713596575,0.8868448522049377,0.6774992820056411,0.0011602130114462608,1.5418782154859088,0.003909574277670913,1.9033928014845751
BASELINE sin afinar,395,91.01382488479263,10.664882321983818,-58.95122016756708,91.25250906849071,0.03862683812159573,57.66652556313046,10.609122848349243,0.00010032319964992098,0.557295691941107,0.42574237220435407,0.000729080978939485,0.9689204203550688,0.0024567869981453327,1.1960971591612128
BASELINE sin afinar,396,91.2442396313364,10.66492332043598,-59.17896669924438,91.07852360608767,0.03892478706802846,58.06248818835472,10.608118848630623,4.099845216209985e-05,0.22774653167729753,0.17398546240303858,0.00029794894643273007,0.3959626252242572,0.0010039997186197525,0.4888015168378733
BASELINE sin afinar,397,91.47465437788019,10.664924403514117,-59.18498320172652,91.0739273386552,0.03893265814541683,58.072948545752716,10.608092325430666,1.0830781373982745e-06,0.00601650248214014,0.004596267432475543,7.87107738837306e-06,0.010460357397995779,2.652319995632979e-05,0.012912932274634303
BASELINE sin afinar,398,91.70506912442396,10.664924403514117,-59.18498320172652,91.0739273386552,0.03893265814541683,58.072948545752716,10.608092325430666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASELINE sin afinar,399,91.93548387096774,10.64794624223276,-59.104778260997044,90.80088142345676,0.32541155571082836,57.838396290605054,10.877695894959638,0.016978161281357984,0.08020494072947315,0.2730459151984377,0.2864788975654115,0.23455225514766198,0.2696035695289716,0.5394869471380906
BASELINE sin afinar,400,92.16589861751152,10.597011758388687,-58.864163438808596,89.98174367786147,1.1848482484070617,57.13473952516209,11.686506603546553,0.050934483844072176,0.24061482218844787,0.8191377455952846,0.8594366926962334,0.7036567654429646,0.8088107085869147,1.6184608414142518
BASELINE sin afinar,401,92.3963133640553,10.512120951981899,-58.4631387351612,88.61651410186933,2.617242736234112,55.96197824942381,13.034524451191407,0.08489080640678814,0.4010247036473942,1.3652295759921458,1.4323944878270503,1.1727612757382815,1.3480178476448543,2.697434735690418
BASELINE sin afinar,402,92.62672811059907,10.393273844960497,-57.901704253737805,86.70519304845374,4.622594648853417,54.320112766601895,14.921749089370802,0.11884710702140211,0.5614344814233974,1.911321053415591,2.0053519126193047,1.6418654828219132,1.8872246381793953,3.776407932558066
BASELINE sin afinar,403,92.85714285714286,10.240470440550016,-57.179860009775844,84.2477805694883,7.200903931839357,52.20914312125687,17.348180466865117,0.15280340441048068,0.7218442439619608,2.4574124789654377,2.5783092829859404,2.1109696453450226,2.426431377494314,4.855381026933316
BASELINE sin afinar,404,93.08755760368663,10.053710780473773,-56.297606200376585,81.24427733597518,10.35216988117861,49.62906988979388,20.313817921131644,0.1867596600762429,0.8822538093992591,3.003503233513115,3.151265949339252,2.5800732314629897,2.9656374542665276,5.934352795535531
BASELINE sin afinar,405,93.31797235023042,9.832994891221434,-55.25494295067731,77.69468377392595,14.076392049901221,46.57989343816594,23.818661031529643,0.22071588925233954,1.0426632496992738,3.549593562049239,3.724222168722612,3.049176451627943,3.5048431103979993,7.013323722419703
BASELINE sin afinar,406,93.54838709677419,9.578322735731794,-54.05187008560072,73.59899928731558,18.37357106335472,43.061613254374855,27.86271038656991,0.25467215548964006,1.2030728650765923,4.0956844866103665,4.2971790134534995,3.5182801837910844,4.044049355040265,8.092295826936256
BASELINE sin afinar,407,93.77880184331798,9.289694334818853,-52.688387703472216,68.95722421087859,23.243706570336723,39.07422962596472,32.445965655738,0.2886284009129412,1.3634823821285025,4.641775076436986,4.8701355069820025,3.987383628410136,4.583255269168092,9.171267270080895
BASELINE sin afinar,408,94.00921658986175,8.967109678628006,-51.164495757738614,63.76935838613141,28.686798737127695,34.617742416794755,37.56842699551946,0.32258465619084653,1.5238919457336024,5.187865824747185,5.443092166790972,4.456487209169964,5.122461339781459,10.25023902635903
BASELINE sin afinar,409,94.23963133640552,8.610568749472803,-49.48019416484903,58.03540152863736,34.70284786215767,29.692151382527815,43.230094686764986,0.3565409291552033,1.6843015928895824,5.73395685749405,6.016049125029973,4.92559103426694,5.661667691245526,11.329211344630062
BASELINE sin afinar,410,94.47004608294931,8.220071536104872,-47.635482871666056,51.755353457497975,41.29185413522476,24.29745636776823,49.43096890809249,0.3904972133679312,1.844711293182975,6.280048071139383,6.589006273067092,5.394695014759584,6.200874221327503,12.408184020322224
BASELINE sin afinar,411,94.70046082949308,7.795618068197075,-45.63036201836449,44.929214649917704,48.453817055647576,18.433657782444826,56.17104918831366,0.4244534679077967,2.0051208533015696,6.826138807580271,7.161962920422816,5.863798585323405,6.7400802802211714,13.48715575314883
BASELINE sin afinar,412,94.93087557603687,7.337208362761794,-43.46483168531093,37.55698537949286,56.18873633636974,12.100755861582632,63.4503352572815,0.4584097054352805,2.165530333053553,7.372229270424846,7.734919280722167,6.332901920862193,7.279286068967842,14.566126945401033
BASELINE sin afinar,413,95.16129032258064,6.844842407732568,-41.138891815503335,29.638665452168304,64.49661218099331,5.298750438484155,71.26882730660466,0.49236595502922675,2.3259398698075984,7.9183199273245535,8.307875844623567,6.802005423098477,7.8184920493231616,15.645098521069398
BASELINE sin afinar,414,95.39170506912443,6.3185201903005,-38.652542348432405,21.17425466194908,73.37744480564747,-1.972358663804637,79.62652553968108,0.5263222174320674,2.48634946707093,8.464410790219222,8.880832624654161,7.271109102288792,8.35769823307642,16.7240705037447
BASELINE sin afinar,415,95.6221198156682,5.758241701502996,-36.00578324175878,12.163752864697043,82.83123436156154,-9.71257156910149,88.52343009883168,0.5602784887975041,2.6467591066736276,9.010501797252038,9.45378955591407,7.740212905296853,8.896904559150599,17.80304277120964
