trajectory_id,trajectory_received_time_iso,trajectory_received_time_ros_s,segment_index,point_index,point_count,time_from_start_s,trajectory_duration_s,joint_a1_position_rad,joint_a1_position_deg,joint_a1_velocity_rad_s,joint_a1_velocity_deg_s,joint_a1_acceleration_rad_s2,joint_a1_acceleration_deg_s2,joint_a2_position_rad,joint_a2_position_deg,joint_a2_velocity_rad_s,joint_a2_velocity_deg_s,joint_a2_acceleration_rad_s2,joint_a2_acceleration_deg_s2,joint_a3_position_rad,joint_a3_position_deg,joint_a3_velocity_rad_s,joint_a3_velocity_deg_s,joint_a3_acceleration_rad_s2,joint_a3_acceleration_deg_s2,joint_a4_position_rad,joint_a4_position_deg,joint_a4_velocity_rad_s,joint_a4_velocity_deg_s,joint_a4_acceleration_rad_s2,joint_a4_acceleration_deg_s2,joint_a5_position_rad,joint_a5_position_deg,joint_a5_velocity_rad_s,joint_a5_velocity_deg_s,joint_a5_acceleration_rad_s2,joint_a5_acceleration_deg_s2,joint_a6_position_rad,joint_a6_position_deg,joint_a6_velocity_rad_s,joint_a6_velocity_deg_s,joint_a6_acceleration_rad_s2,joint_a6_acceleration_deg_s2
3,2026-08-19 22:21:18.303,1787178078.3030987,0,10,11,0.956717943,0.956717943,0.0005308026450485533,0.03041275131566281,-4.2359374810581807e-19,-2.4270133994591086e-17,-0.009578601569693304,-0.5488134435808117,-1.567542047783503,-89.81354354728914,-9.563998287182148e-19,-5.4797673712588534e-17,-0.02162678968133919,-1.2391237731578142,1.78865371689022,102.4823089881972,-4.2203220510102354e-17,-2.4180664170888182e-15,-0.9543290854311516,-54.679028861784765,0.0019467718039963674,0.11154180804406139,2.443930048797419e-19,1.4002687722129345e-17,0.00552638756032435,0.3166386831601849,1.344020628957048,77.00670961775725,4.4222921793625594e-17,2.533786776511855e-15,1.0000000000071487,57.295779513491915,0.0026700107666436175,0.1529803481831686,-1.1260624163756636e-18,-6.451862392662872e-17,-0.025463320167733176,-1.4589407780014625
4,2026-08-19 22:21:27.509,1787178087.5094976,0,0,9,0.0,0.7933081240000001,0.0005308026450485533,0.03041275131566281,0.0,0.0,0.0,0.0,-1.567542047783503,-89.81354354728914,0.0,0.0,0.0,0.0,1.78865371689022,102.4823089881972,0.0,0.0,0.0,0.0,0.0019467718039963674,0.11154180804406139,0.0,0.0,0.0,0.0,1.344020628957048,77.00670961775725,-0.0,-0.0,0.0,0.0,0.0026700107666436175,0.1529803481831686,-0.0,-0.0,0.0,0.0
4,2026-08-19 22:21:27.509,1787178087.5094976,0,1,9,0.1,0.7933081240000001,0.0006198483140046958,0.03551469233076887,0.0017809133791228558,0.10203882030212154,0.017809133791231595,1.0203882030213893,-1.5665107883526017,-89.75445673431544,0.02062518861802587,1.1817362594741454,0.20625188618029425,11.817362594743491,1.7926533128866937,102.71146895855259,0.0799919199294752,4.5831994071073465,0.7999191992948983,45.83199407108185,0.001965677197212429,0.11262500728537697,0.00037810786432123083,0.021663984826311686,0.0037810786432129267,0.2166398482631523,1.339020628957048,76.72023072019185,-0.1000000000000002,-5.729577951308244,-1.0000000000001805,-57.29577951309267,0.002546673296777689,0.14591363170402893,-0.0024667493973185785,-0.141334329582794,-0.024667493973190006,-1.4133432958281817
4,2026-08-19 22:21:27.509,1787178087.5094976,0,2,9,0.2,0.7933081240000001,0.0008869853208731229,0.05082051537608702,0.0035618267582457164,0.20407764060424333,0.017809133791252377,1.0203882030225802,-1.5634170100598976,-89.5771962953943,0.04125037723605179,2.3634725189482935,0.20625188618053694,11.817362594757396,1.8046521008761147,103.39894886961866,0.1599838398589506,9.166398814214704,0.7999191992958391,45.83199407113575,0.0020223933768606134,0.11587460500932371,0.0007562157286424626,0.04332796965262343,0.0037810786432173615,0.2166398482634064,1.324020628957048,75.8607940274956,-0.20000000000000065,-11.459155902616502,-1.00000000000136,-57.29577951316025,0.002176660887179904,0.12471348226660994,-0.004933498794637163,-0.2826686591655883,-0.02466749397321895,-1.41334329582984
4,2026-08-19 22:21:27.509,1787178087.5094976,0,3,9,0.30000000000000004,0.7933081240000001,0.0013322136656538357,0.07633022045161734,0.005342740137368589,0.30611646090636585,0.017809133791249956,1.0203882030224414,-1.5582607129053914,-89.28176223052577,0.06187556585407785,3.5452087784224497,0.20625188618050552,11.817362594755595,1.8246500808584836,104.54474872139551,0.23997575978842653,13.749598221322094,0.7999191992957114,45.83199407112844,0.002116920342940921,0.12129060121590161,0.001134323592963697,0.06499195447893533,0.0037810786432167006,0.21663984826336855,1.299020628957048,74.42839953966855,-0.30000000000000177,-17.1887338539248,-1.0000000000011657,-57.295779513149114,0.0015599735378502612,0.08937989987091155,-0.0074002481919557645,-0.4240029887483836,-0.02466749397321493,-1.4133432958296097
4,2026-08-19 22:21:27.509,1787178087.5094976,0,4,9,0.4,0.7933081240000001,0.0019553339664192745,0.11203238381439946,0.007004477005641245,0.40132697011967583,-0.017809133791105082,-1.0203882030141407,-1.5510442059794127,-88.86828684084027,0.0811205424730596,4.647864715518052,-0.20625188617882664,-11.817362594659402,1.8526382973487259,106.14835540238485,0.3146147198125195,18.02609561794829,-0.7999191992892185,-45.83199407075642,0.0022492157644361903,0.12887057051648487,0.0014871289487389935,0.08520621235447128,-0.0037810786431860762,-0.2166398482616139,1.2640318244441446,72.42368871087089,-0.3933081242329224,-22.534895566753512,0.9999999999931,57.29577951268698,0.0006968874133992402,0.039928707583565114,-0.0097019257841206,-0.5558794005792622,0.024667493973013432,1.4133432958180647
4,2026-08-19 22:21:27.509,1787178087.5094976,0,5,9,0.5,0.7933081240000001,0.002566735998027247,0.14706313981126043,0.005223563626517963,0.2992881498175299,-0.017809133791697702,-1.0203882030480953,-1.543963411163008,-88.46258718226218,0.0604953538550288,3.466128456043625,-0.20625188618568355,-11.817362595052275,1.8801001733335037,107.72180499382428,0.23462279988302517,13.442896210839848,-0.7999191993158077,-45.83199407227987,0.0023790232660940262,0.13630799251061632,0.0011090210844176723,0.0635422275281544,-0.0037810786433117734,-0.2166398482688158,1.229701012020853,70.45667805176099,-0.2933081242328983,-16.8053176154439,1.0000000000263163,57.29577951459014,-0.00014996769514687798,-0.008592515995220667,-0.007235176386801432,-0.4145450709964345,0.024667493973834366,1.4133432958651007
4,2026-08-19 22:21:27.509,1787178087.5094976,0,6,9,0.6000000000000001,0.7933081240000001,0.0030000466917229325,0.1718900137779092,0.00344265024739549,0.1972493295154303,-0.017809133791114307,-1.0203882030146691,-1.538945135208406,-88.17506114963149,0.039870165237007364,2.2843921965697334,-0.2062518861789405,-11.817362594665926,1.8995628573253338,108.83693464455298,0.1546308799535672,8.859696803733488,-0.7999191992896357,-45.831994070780326,0.0024710199813197387,0.14157901602211653,0.0007309132200965226,0.041878242701847375,-0.0037810786431881236,-0.2166398482617312,1.2053701995975612,69.06262518778189,-0.19330812423291963,-11.075739664136888,0.9999999999935814,57.29577951271456,-0.0007501478639611368,-0.04298030661572697,-0.004768426989483384,-0.2732107414136709,0.024667493973027747,1.413343295818885
4,2026-08-19 22:21:27.509,1787178087.5094976,0,7,9,0.7000000000000001,0.7933081240000001,0.003255266047506332,0.18651300571434576,0.0016617368682725997,0.0952105092133068,-0.017809133791185414,-1.0203882030187434,-1.5359893781156067,-88.00570874294823,0.019244976618981096,1.1026559370955653,-0.20625188617975485,-11.817362594712584,1.9110263493242163,109.49374435457094,0.07463896002409044,4.276497396626052,-0.799919199292817,-45.8319940709626,0.002525205910113328,0.1446836410509856,0.00035280535577528443,0.02021425787553526,-0.003781078643203187,-0.21663984826259428,1.1910393871742697,68.24153011893365,-0.09330812423291747,-5.346161712828533,0.9999999999975729,57.29577951294326,-0.0011036530930435364,-0.0632346642779538,-0.0023016775921647576,-0.13187641183087417,0.02466749397312596,1.413343295824512
4,2026-08-19 22:21:27.509,1787178087.5094976,0,8,9,0.7933081240000001,0.7933081240000001,0.0033327928225799276,0.19095496272532284,-5.059932332102236e-19,-2.8991276725124614e-17,-0.01780913379152164,-1.0203882030380078,-1.535091521780995,-87.95426536436591,-5.860030025461263e-18,-3.357549882788707e-16,-0.20625188618365295,-11.817362594935929,1.9145085600014882,109.69326032975401,-2.2727309857003602e-17,-1.3021789344923808e-15,-0.7999191993079161,-45.831994071827715,0.0025416657130966865,0.1456267182935489,-1.0742803272349046e-19,-6.1551728764493025e-18,-0.0037810786432745332,-0.21663984826668212,1.186686184150337,67.99210995829873,2.8412006959004305e-17,1.6278880862472712e-15,1.0000000000164588,57.29577951402535,-0.0012110357024004473,-0.06938723458720682,7.0085301042735e-19,4.015591955652543e-17,0.024667493973591734,1.4133432958511989
5,2026-08-19 22:21:29.392,1787178089.3927622,0,0,14,0.0,1.244336834,0.0033327928225799276,0.19095496272532284,-0.0,-0.0,0.0,0.0,-1.535091521780995,-87.95426536436591,-0.0,-0.0,0.0,0.0,1.9145085600014882,109.69326032975401,-0.0,-0.0,0.0,0.0,0.0025416657130966865,0.1456267182935489,-0.0,-0.0,0.0,0.0,1.186686184150337,67.99210995829873,0.0,0.0,0.0,0.0,-0.0012110357024004473,-0.06938723458720682,0.0,0.0,0.0,0.0
5,2026-08-19 22:21:29.392,1787178089.3927622,0,1,14,0.1,1.244336834,0.003281521618497895,0.18801733912086846,-0.001025424081640655,-0.0587524720890879,-0.010254240816410248,-0.5875247208910909,-1.535524257602312,-87.97905930057149,-0.00865471642634141,-0.4958787241119092,-0.08654716426344371,-4.958787241120788,1.9100751942742464,109.43924718454511,-0.0886673145448347,-5.0802629041779666,-0.8866731454486644,-50.80262904179785,0.0024646187324636457,0.14121225147904948,-0.0015409396126608264,-0.0882893362899892,-0.015409396126613772,-0.8828933629002075,1.191686184150337,68.27858885586413,0.10000000000000035,5.7295779513082525,1.0000000000003608,57.295779513103,-0.0012051601079288744,-0.06905058782185529,0.00011751188943146139,0.006732935307030721,0.0011751188943150183,0.06732935307033037
5,2026-08-19 22:21:29.392,1787178089.3927622,0,2,14,0.2,1.244336834,0.003127708006251797,0.17920446830750528,-0.00205084816328133,-0.11750494417817693,-0.010254240816427148,-0.5875247208920591,-1.5368224650662634,-88.05344110918828,-0.01730943285268299,-0.9917574482238282,-0.08654716426358622,-4.958787241128954,1.8967750970925215,108.67720774891842,-0.17733462908967113,-10.16052580835603,-0.8866731454501121,-50.8026290418808,0.002233477790564522,0.1279688510355511,-0.003081879225321683,-0.17657867257998008,-0.015409396126638908,-0.8828933629016477,1.2066861841503371,69.13802554856036,0.20000000000000265,11.459155902616617,1.0000000000019984,57.29577951319682,-0.001187533324514155,-0.06804064752580066,0.00023502377886292509,0.013465870614061574,0.0011751188943169592,0.06732935307044158
