joint,metric,depends_on_discretisation,raw,restricted,tuned,raw_to_restricted_abs,raw_to_restricted_pct,restricted_to_tuned_abs,restricted_to_tuned_pct,raw_to_tuned_abs,raw_to_tuned_pct
A3,max_delta_deg,True,10.585516465723307,4.6836000000009586,2.200953648205754,-5.901916465722349,-55.75463875412404,-2.4826463517952044,-53.00722418213973,-8.384562817517553,-79.20787657992308
A3,rms_delta_deg,True,3.062627823310417,1.602870190567803,0.5647588658830819,-1.459757632742614,-47.66356596227716,-1.0381113246847211,-64.76577646733695,-2.497868957427335,-81.55966384212398
A4,q_range_deg,False,360.00780130441143,0.10529424434686942,0.3258218526836932,-359.9025070600646,-99.97075223260015,0.22052760833682378,209.43937601218033,-359.6819794517277,-99.90949589106037
A4,planned_accumulated_joint_path_deg,False,1620.1487418290944,0.4025688132099805,1.7540900735908749,-1619.7461730158846,-99.97515235466865,1.3515212603808944,335.724282664673,-1618.3946517555034,-99.89173277562092
A4,min_joint_margin_to_configured_limits_deg,False,4.952224969912521,184.937779395861,184.8266308306469,179.9855544259485,3634.438167075594,-0.11114856521410843,-0.0601005189838437,179.87440586073438,3632.19375035605
A4,max_delta_deg,True,9.985300801247945,0.01612546339420394,0.06156637946500722,-9.969175337853741,-99.83850798573651,0.04544091607080328,281.79603252292486,-9.923734421782937,-99.38342989670062
A4,rms_delta_deg,True,4.992308248008361,0.002784046367305654,0.01420779131430715,-4.989524201641055,-99.94423328390397,0.011423744947001498,410.32883220465817,-4.978100456694054,-99.71540636898823
A5,q_range_deg,False,148.20186611301963,89.9966354328039,90.23377354864463,-58.205230680215735,-39.27428999836485,0.23713811584073596,0.2634966459582763,-57.968092564375,-39.114279789276196
A5,planned_accumulated_joint_path_deg,False,855.9783677868885,243.64091876357182,270.9294676833184,-612.3374490233167,-71.53655653781304,27.288548919746603,11.200314404587886,-585.0489001035701,-68.34856137967597
A5,min_joint_margin_to_configured_limits_deg,False,29.95847464208488,30.00728056719609,29.78502125931729,0.04880592511121051,0.16291191622503112,-0.22225930787880088,-0.7406846061278022,-0.17345338276759037,-0.5789793533877977
A5,max_delta_deg,True,8.173489233300645,5.047880000000223,3.880000000000493,-3.1256092333004215,-38.24081911756832,-1.1678799999997302,-23.13604919292215,-4.293489233300152,-52.52945358767349
A5,rms_delta_deg,True,2.8420102379692733,1.4097507768384707,1.9212064831155233,-1.4322594611308026,-50.39599935270492,0.5114557062770526,36.279866958048515,-0.92080375485375,-32.39973391199674
A6,q_range_deg,False,374.1916663702736,360.02952455405,33.83529031512949,-14.162141816223595,-3.784729348357465,-326.1942342389205,-90.60207899420485,-340.3563760551441,-90.95776486864662
A6,planned_accumulated_joint_path_deg,False,1278.1579000800357,770.053719081312,68.0543069922362,-508.1041809987237,-39.752849078107424,-701.9994120890758,-91.16239486857796,-1210.1035930877995,-94.67559469859125
A6,min_joint_margin_to_configured_limits_deg,False,155.7958377003062,13.1935618053638,326.8200670111606,-142.6022758949424,-91.53150559083399,313.6265052057968,2377.1177930003173,171.02422931085437,109.7745818086886
A6,max_delta_deg,True,9.984001286387269,8.001150000002731,3.562153302553853,-1.9828512863845376,-19.860286767871965,-4.438996697448879,-55.47948354233284,-6.421847983833416,-64.32138578136316
A6,rms_delta_deg,True,4.36757566951543,4.089969065455688,0.7230611352487519,-0.27760660405974225,-6.356080010184274,-3.366907930206936,-82.32110992340253,-3.644514534266678,-83.44479432158359
