trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
MoveIt2 Base RAW,50,18.796992481203006,-2.1365209256887367,-69.8924352443538,115.93633901092889,0.03131615079593023,43.67073352602905,-2.182532090643116,0.0008031863549806673,1.2906160416021208,0.712296820931698,0.006299641575170829,1.9874185302829872,0.01256346240472217,2.474487242570107
MoveIt2 Base RAW,51,19.172932330827066,-2.1372494276584524,-68.72182729935646,116.58240282146687,0.025602282193013828,41.86811536029153,-2.1711368433863196,0.0007285019697156336,1.170607944997343,0.6460638105379815,0.005713868602916405,1.8026181657375204,0.011395247256796193,2.244396731929147
MoveIt2 Base RAW,52,19.548872180451127,-2.137746377050784,-67.923294239588,117.02311682280212,0.02170455281393286,40.63845498968483,-2.1633635477259974,0.0004969493923314694,0.7985330597684595,0.44071400133525174,0.003897729379080967,1.2296603706067017,0.007773295660322255,1.5310206951361407
MoveIt2 Base RAW,53,19.924812030075188,-2.1380117738657307,-67.49683606504843,117.25848101493457,0.019622962658687345,39.98175241420895,-2.1592122036621473,0.00026539681494686107,0.4264581745395759,0.23536419213245097,0.0020815901552455156,0.6567025754758831,0.004151344063850093,0.8176446583431135
MoveIt2 Base RAW,54,20.30075187969925,-2.1380601134310453,-67.41916066873158,117.30135041689273,0.019243820341970013,39.86214013835689,-2.1584560748911246,4.833956531458128e-05,0.07767539631684883,0.04286940195815703,0.0003791423167173319,0.11961227585205592,0.0007561287710227127,0.14892638170608374
MoveIt2 Base RAW,55,20.67669172932331,-2.1380601134310453,-67.41916066873158,117.30135041689273,0.019243820341970013,39.86214013835689,-2.1584560748911246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoveIt2 Base RAW,56,21.05263157894737,-2.137469323862374,-67.4037334930495,117.27565650640054,-0.2672350772234416,39.725161864270696,-2.4441569676140085,0.0005907895686712017,0.015427175682077632,0.02569391049219405,0.2864788975654116,0.13697827408619645,0.2857008927228839,0.428201740121173
MoveIt2 Base RAW,57,21.428571428571427,-2.1356969551563596,-67.3574519660033,117.19857477492396,-1.1266717699196767,39.314227042012085,-3.3012596457826606,0.0017723687060144933,0.046281527046204474,0.07708173147658215,0.8594366926962351,0.41093482225861067,0.8571026781686522,1.2846052203635252
MoveIt2 Base RAW,58,21.804511278195488,-2.1327430073130027,-67.28031608759292,117.07010522246298,-2.5590662577467347,38.62933567158109,-4.72976410939708,0.0029539478433568966,0.07713587841037395,0.12846955246097025,1.432394487827058,0.6848913704309965,1.4285044636144195,2.141008700605869
MoveIt2 Base RAW,59,22.18045112781955,-2.128607480449946,-67.17232586089042,116.89024785413406,-4.564418483658309,37.67048778025404,-6.729670301565885,0.004135526863056516,0.1079902267024977,0.17985736832892485,2.005352225911574,0.9588478913270464,1.9999061921688046,2.9974120955807617
