condition,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
KRL,250,51.75983436853002,7.312947,-57.269005,100.350792,-0.050393,46.625004,7.319668,0.16325000000000056,0.021476999999997304,0.03726199999999835,0.0011499999999999982,0.016269999999998674,0.16358899999999998,0.23564311361463525
KRL,251,51.966873706004144,7.445067,-57.250782,100.319221,-0.051289,46.637936,7.446862,0.13211999999999957,0.01822299999999899,0.03157099999999957,0.000896000000000001,0.012932000000006383,0.12719400000000025,0.18743226308722855
KRL,252,52.17391304347826,7.610754,-57.228619,100.280869,-0.052389,46.654148,7.602958,0.16568700000000014,0.022162999999999045,0.03835200000000327,0.0010999999999999968,0.016211999999995896,0.1560959999999998,0.23247420631545354
KRL,253,52.38095238095238,7.672117,-57.220112,100.266174,-0.052803,46.660336,7.661525,0.061363000000000056,0.008507000000001597,0.014694999999989022,0.00041400000000000464,0.006188000000001637,0.058567000000000036,0.08673111363288112
KRL,254,52.5879917184265,7.717998,-57.213718,100.25515,-0.053111,46.664955,7.704879,0.04588099999999962,0.006394000000000233,0.01102400000000614,0.0003079999999999958,0.004618999999998152,0.04335399999999989,0.06456374612737457
KRL,255,52.79503105590062,7.746043,-57.209801,100.248421,-0.053297,46.667763,7.730989,0.02804500000000054,0.003917000000001281,0.00672900000000709,0.00018599999999999867,0.002808000000001698,0.026110000000000078,0.039201988661293055
KRL,256,53.002070393374744,7.769272,-57.20657,100.242897,-0.053449,46.670033,7.751902,0.023228999999999722,0.00323099999999954,0.005523999999994089,0.0001520000000000063,0.0022699999999957754,0.02091300000000018,0.03198546468319489
KRL,257,53.20910973084886,7.773087,-57.206047,100.24202,-0.053472,46.670376,7.755016,0.003815000000000346,0.0005230000000011614,0.0008770000000026812,2.2999999999995246e-05,0.0003430000000008704,0.003114000000000061,0.005041037294050654
KRL,258,53.41614906832298,7.773737,-57.205959,100.24189,-0.053476,46.670425,7.755434,0.0006499999999993733,8.79999999980896e-05,0.0001299999999986312,4.000000000004e-06,4.9000000004184585e-05,0.0004179999999998074,0.0007901170799310329
KRL,259,53.6231884057971,7.773743,-57.205959,100.241882,-0.053476,46.670425,7.755435,5.999999999950489e-06,0.0,7.999999994012796e-06,0.0,0.0,1.000000000139778e-06,1.0049875616339248e-05
KRL,260,53.83022774327122,7.77394,-57.207569,100.244873,-0.053479,46.668888,7.755724,0.00019700000000000273,0.0016099999999994452,0.002990999999994415,2.9999999999960614e-06,0.0015369999999990114,0.0002889999999995396,0.003744714808895532
KRL,261,54.037267080745345,7.774739,-57.213879,100.256248,-0.053489,46.663815,7.756654,0.0007990000000006603,0.00630999999999915,0.011375000000001023,1.0000000000003062e-05,0.005073000000002992,0.0009300000000003195,0.014015900078127147
KRL,262,54.24430641821946,7.776603,-57.228436,100.282188,-0.053513,46.652267,7.758751,0.0018639999999994217,0.014557000000003484,0.025940000000005625,2.3999999999996247e-05,0.011547999999997671,0.0020970000000000155,0.03203152562711207
KRL,263,54.45134575569358,7.77999,-57.254719,100.328773,-0.053556,46.631756,7.762462,0.003387000000000029,0.02628299999999939,0.046584999999993215,4.300000000000137e-05,0.020510999999999058,0.00371100000000002,0.05750569166612378
KRL,264,54.6583850931677,7.790706,-57.337345,100.474548,-0.05369,46.568127,7.773965,0.010716000000000392,0.08262599999999765,0.14577500000000043,0.00013400000000000217,0.06362900000000593,0.011502999999999375,0.17992561174830138
KRL,265,54.86542443064182,7.800221,-57.410313,100.602921,-0.053808,46.512394,7.784065,0.009514999999999496,0.07296800000000303,0.1283729999999963,0.00011800000000000005,0.05573299999999648,0.010100000000000442,0.15843826113347464
KRL,266,55.072463768115945,7.812792,-57.506256,100.771385,-0.053964,46.439491,7.797328,0.012571000000000332,0.09594299999999834,0.16846400000000017,0.00015599999999999642,0.07290300000000371,0.013263000000000247,0.20792784205103532
KRL,267,55.27950310559006,7.828865,-57.628273,100.985275,-0.054163,46.34721,7.814212,0.016073000000000448,0.1220169999999996,0.21389000000000635,0.00019900000000000473,0.09228099999999984,0.01688400000000012,0.26400059419630595
KRL,268,55.48654244306418,7.86716,-57.915955,101.487679,-0.054633,46.13192,7.853985,0.038294999999999746,0.28768199999999666,0.5024039999999985,0.0004699999999999982,0.21528999999999598,0.03977299999999939,0.6201363687883454
KRL,269,55.6935817805383,7.891741,-58.0979,101.803268,-0.054931,45.998329,7.878891,0.02458099999999952,0.18194500000000602,0.3155890000000028,0.00029799999999999965,0.13359100000000268,0.02490600000000054,0.38957871916726233
KRL,270,55.900621118012424,7.915678,-58.279629,102.118034,-0.055232,45.865337,7.903954,0.023937000000000097,0.18172899999999714,0.31476599999999166,0.00030100000000000265,0.13299200000000155,0.02506299999999939,0.3885758108786419
KRL,271,56.107660455486545,7.941369,-58.461128,102.431984,-0.055534,45.732937,7.929173,0.02569100000000013,0.1814990000000023,0.3139500000000055,0.0003019999999999967,0.13239999999999696,0.02521899999999988,0.38772718004674817
KRL,272,56.31469979296066,7.985916,-58.782616,102.987,-0.056076,45.499496,7.974306,0.04454699999999967,0.3214879999999951,0.5550159999999948,0.0005420000000000008,0.23344099999999912,0.045133000000000756,0.6855025248261241
KRL,273,56.52173913043478,8.012063,-58.969353,103.308762,-0.056395,45.364525,8.000797,0.02614699999999992,0.18673700000000082,0.32176200000000676,0.00031899999999999984,0.13497100000000017,0.026491000000000042,0.39749742528097554
KRL,274,56.7287784679089,8.038382,-59.155876,103.629677,-0.056716,45.230183,8.027462,0.02631900000000087,0.1865230000000011,0.3209149999999994,0.00032100000000000184,0.13434200000000374,0.026664999999999495,0.39652093859593474
KRL,275,56.935817805383024,8.064041,-59.336369,103.939774,-0.057029,45.100632,8.05346,0.02565899999999921,0.18049299999999846,0.31009699999999896,0.0003130000000000008,0.1295509999999993,0.02599799999999952,0.3832175782933222
KRL,276,57.142857142857146,8.110809,-59.66193,104.497978,-0.057601,44.868076,8.100845,0.04676800000000014,0.32556100000000043,0.5582040000000035,0.0005719999999999961,0.23255599999999532,0.04738500000000023,0.6899977352904877
KRL,277,57.34989648033126,8.137777,-59.847694,104.815834,-0.057931,44.736038,8.128168,0.026968000000000103,0.18576399999999893,0.3178559999999919,0.0003300000000000039,0.13203800000000143,0.027323000000000874,0.39299957013843523
KRL,278,57.55693581780538,8.164924,-60.033264,105.132881,-0.058264,44.604614,8.155672,0.027146999999999366,0.18557000000000556,0.3170470000000023,0.00033299999999999996,0.13142400000000265,0.02750399999999864,0.39207248487875823
KRL,279,57.7639751552795,8.191393,-60.218651,105.439262,-0.058588,44.477879,8.182491,0.02646900000000052,0.18538699999999864,0.3063810000000018,0.0003239999999999979,0.1267349999999965,0.02681900000000148,0.3817320904155162
KRL,280,57.971014492753625,8.239644,-60.536865,105.990837,-0.05917,44.25444,8.23138,0.04825100000000049,0.31821399999999755,0.5515749999999997,0.0005819999999999992,0.22343899999999906,0.04888899999999907,0.6783352778589639
KRL,281,58.178053830227746,8.26747,-60.721775,106.304955,-0.059523,44.121243,8.259574,0.02782599999999924,0.18491000000000213,0.31411800000000767,0.00035299999999999915,0.13319700000000267,0.02819400000000094,0.3900930393560058
KRL,282,58.38509316770186,8.294606,-60.900745,106.618294,-0.059868,43.992695,8.287957,0.027136000000000493,0.17896999999999963,0.31333899999999915,0.0003449999999999981,0.1285480000000021,0.028382999999999825,0.38506915526305124
KRL,283,58.59213250517598,8.322803,-61.085335,106.92112,-0.060204,43.868744,8.315638,0.02819700000000047,0.18459000000000003,0.30282599999999604,0.00033600000000000296,0.12395099999999815,0.0276809999999994,0.3777596143620929
KRL,284,58.799171842650104,8.372608,-61.40799,107.466347,-0.060818,43.646267,8.366101,0.04980499999999921,0.32265499999999747,0.545226999999997,0.0006139999999999965,0.22247699999999782,0.05046300000000059,0.675205283949255
KRL,285,59.006211180124225,8.399534,-61.586411,107.767181,-0.061162,43.523903,8.394295,0.02692599999999956,0.17842100000000016,0.3008339999999947,0.000344000000000004,0.12236400000000458,0.028193999999999164,0.37259646635602695
KRL,286,59.21325051759835,8.428445,-61.764698,108.067322,-0.061508,43.402103,8.422676,0.028911000000000797,0.17828700000000453,0.30014100000001065,0.0003459999999999991,0.12180000000000035,0.028380999999999545,0.3719510196894319
KRL,287,59.42028985507246,8.457554,-61.942856,108.366776,-0.061857,43.276966,8.45217,0.02910900000000005,0.17815799999999626,0.2994539999999972,0.0003490000000000021,0.12513699999999517,0.029494000000001463,0.37254475109306784
KRL,288,59.62732919254658,8.508055,-62.264385,108.905983,-0.062493,43.063282,8.503339,0.05050100000000057,0.3215289999999982,0.5392070000000047,0.0006359999999999977,0.21368400000000065,0.0511689999999998,0.6670494438975302
KRL,289,59.834368530020704,8.536783,-62.442215,109.203522,-0.062849,42.943623,8.532448,0.0287279999999992,0.17783000000000015,0.29753900000000044,0.00035600000000000215,0.11965899999999863,0.02910900000000005,0.3689769644611977
KRL,290,60.041407867494826,8.564769,-62.61993,109.500397,-0.063208,42.82452,8.561753,0.02798600000000029,0.17771499999999918,0.296875,0.0003589999999999982,0.11910300000000262,0.029304999999999026,0.3681644191947401
KRL,291,60.24844720496895,8.594822,-62.797543,109.796608,-0.063569,42.705978,8.591256,0.03005300000000055,0.1776130000000009,0.29621099999999956,0.0003610000000000002,0.11854199999999793,0.029503000000000057,0.36757758390984563
KRL,292,60.45548654244306,8.646967,-63.112415,110.320518,-0.064217,42.497036,8.644092,0.05214499999999944,0.31487200000000115,0.5239100000000008,0.0006479999999999958,0.2089420000000004,0.05283600000000099,0.6502261050380873
KRL,293,60.66252587991718,8.675675,-63.284042,110.605431,-0.064573,42.380043,8.674154,0.028707999999999956,0.17162700000000086,0.28491299999998887,0.0003560000000000091,0.11699300000000079,0.030061999999999145,0.35503043051405336
KRL,294,60.869565217391305,8.707475,-63.472736,110.908661,-0.064957,42.263607,8.704421,0.031800000000000495,0.18869399999999814,0.3032299999999992,0.00038399999999999546,0.1164360000000002,0.030267000000000266,0.37820454700730255
KRL,295,61.076604554865426,8.736584,-63.649906,111.211212,-0.065343,42.144001,8.735883,0.02910900000000005,0.17717000000000382,0.30255100000000823,0.00038599999999999746,0.11960599999999744,0.031461999999999435,0.37291990032446065
KRL,296,61.28364389233955,8.790455,-63.958344,111.729652,-0.066015,41.939816,8.790481,0.053870999999999114,0.3084379999999953,0.5184399999999982,0.0006720000000000059,0.2041850000000025,0.05459800000000037,0.6414741035287366
KRL,297,61.49068322981366,8.822103,-64.141022,112.020988,-0.066397,41.8255,8.82155,0.031648000000000565,0.1826780000000099,0.29133600000000115,0.00038199999999999346,0.1143160000000023,0.031069000000000457,0.36507956533474295
KRL,298,61.697722567287784,8.853977,-64.323624,112.321075,-0.066794,41.70808,8.853848,0.03187400000000018,0.1826019999999886,0.30008699999999067,0.00039700000000000846,0.11741999999999564,0.03229799999999905,0.3731520128070987
KRL,299,61.904761904761905,8.885075,-64.500465,112.611153,-0.067182,41.594898,8.885358,0.03109800000000007,0.17684100000001024,0.2900780000000083,0.00038799999999999946,0.11318200000000189,0.031510000000000815,0.3608161120806676
KRL,300,62.11180124223603,8.940784,-64.819771,113.133614,-0.067891,41.39185,8.942839,0.05570900000000023,0.3193059999999974,0.5224609999999927,0.0007090000000000013,0.20304800000000256,0.05748099999999923,0.6500448978216748
KRL,301,62.31884057971015,8.973516,-64.99646,113.421989,-0.068287,41.280231,8.974973,0.03273199999999932,0.1766889999999961,0.28837500000000205,0.0003959999999999936,0.11161899999999747,0.032134000000000995,0.35908505831209303
KRL,302,62.52587991718426,9.006488,-65.17881,113.719032,-0.068699,41.165596,9.008382,0.03297199999999911,0.18234999999999957,0.29704300000000217,0.0004119999999999957,0.11463499999999982,0.03340899999999891,0.36990638462048875
KRL,303,62.732919254658384,9.038658,-65.355415,114.00618,-0.069102,41.055111,9.040979,0.0321700000000007,0.17660499999999502,0.28714800000000196,0.0004030000000000006,0.11048500000000416,0.032597000000000875,0.3576980163098481
KRL,304,62.939958592132506,9.095245,-65.668671,114.514191,-0.069823,40.860462,9.099386,0.05658700000000039,0.31325600000000975,0.5080109999999962,0.0007209999999999994,0.1946489999999983,0.058407000000000764,0.6330139942505234
KRL,305,63.14699792960663,9.129111,-65.845192,114.799713,-0.070234,40.751526,9.133709,0.03386599999999973,0.17652099999999393,0.2855220000000003,0.0004110000000000086,0.10893599999999992,0.03432299999999877,0.3561947097122554
KRL,306,63.35403726708075,9.163228,-66.02739,115.093834,-0.070661,40.639664,9.167202,0.034117000000000175,0.18219799999999964,0.2941210000000041,0.0004269999999999968,0.11186199999999502,0.033492999999999995,0.3667455711470844
KRL,307,63.56107660455486,9.196331,-66.202682,115.375908,-0.071075,40.529751,9.201542,0.03310300000000055,0.1752919999999989,0.2820739999999944,0.0004139999999999977,0.10991300000000592,0.03434000000000026,0.35305680833825853
KRL,308,63.768115942028984,9.246058,-66.46225,115.790398,-0.071686,40.378563,9.249259,0.049726999999998966,0.2595680000000016,0.4144900000000007,0.0006110000000000004,0.15118799999999766,0.047717000000000453,0.5165127084661137
KRL,309,63.975155279503106,9.266344,-66.5672,115.957451,-0.071934,40.316658,9.269577,0.02028600000000047,0.10495000000000232,0.1670530000000099,0.0002479999999999982,0.061905000000002985,0.020317999999999614,0.20875306167336602
KRL,310,64.18219461697723,9.282555,-66.650658,116.089996,-0.072132,40.267735,9.284717,0.016211000000000197,0.08345800000000736,0.13254499999999325,0.00019800000000000373,0.04892299999999494,0.015140000000000597,0.16558662398575247
KRL,311,64.38923395445134,9.294235,-66.710526,116.184868,-0.072274,40.232861,9.295946,0.011680000000000135,0.05986799999999448,0.09487199999999518,0.00014200000000000323,0.03487400000000207,0.011229000000000156,0.11859006151022343
KRL,312,64.59627329192547,9.307127,-66.776245,116.288643,-0.072429,40.194981,9.308161,0.012891999999999015,0.06571900000000142,0.10377499999999884,0.00015499999999998848,0.037880000000001246,0.01221499999999942,0.1297634998757355
KRL,313,64.80331262939958,9.310749,-66.794571,116.317413,-0.072472,40.184601,9.311498,0.003622000000000014,0.01832600000000184,0.028770000000008622,4.300000000000137e-05,0.010379999999997835,0.0033370000000001454,0.03599383111035167
KRL,314,65.0103519668737,9.312645,-66.8041,116.332253,-0.072494,40.179333,9.313179,0.0018960000000003419,0.009529000000000565,0.014839999999992415,2.2000000000008124e-05,0.005268000000000939,0.0016809999999995995,0.01857956743306462
KRL,315,65.21739130434783,9.313313,-66.807396,116.337242,-0.072502,40.177624,9.313722,0.0006680000000010011,0.00329599999999175,0.004989000000009014,7.999999999994123e-06,0.0017089999999981842,0.0005430000000004043,0.0062781808671008455
KRL,316,65.42443064182194,9.313403,-66.807816,116.337914,-0.072503,40.177418,9.313776,8.999999999836916e-05,0.00042000000000541604,0.0006719999999944548,1.000000000001e-06,0.0002059999999985962,5.400000000044258e-05,0.0008254919745196028
KRL,317,65.63146997929607,9.313274,-66.807838,116.337952,-0.072501,40.177399,9.313528,0.0001289999999993796,2.200000000129876e-05,3.8000000003535206e-05,2.000000000002e-06,1.9000000001767603e-05,0.00024800000000091416,0.00028361593749415135
KRL,318,65.83850931677019,9.311048,-66.808167,116.338501,-0.072481,40.17717,9.310618,0.0022260000000002833,0.0003289999999935844,0.0005489999999923612,1.9999999999992246e-05,0.00022900000000447562,0.002909999999999968,0.0037263466022352935
KRL,319,66.0455486542443,9.303268,-66.809273,116.340324,-0.072414,40.176437,9.301549,0.007780000000000342,0.0011060000000071568,0.0018230000000016844,6.699999999999762e-05,0.000732999999996764,0.009069000000000216,0.012159913815485144
KRL,320,66.25258799171843,9.265642,-66.814568,116.348938,-0.072105,40.173061,9.260133,0.03762599999999949,0.005294999999989614,0.00861400000000856,0.0003090000000000037,0.003376000000002932,0.0414159999999999,0.05696254743250174
KRL,321,66.45962732919254,9.225654,-66.820358,116.35833,-0.071767,40.169415,9.215425,0.039987999999999246,0.005790000000004625,0.009391999999991185,0.00033800000000000496,0.0036459999999962633,0.04470799999999997,0.061098172902303696
KRL,322,66.66666666666667,9.163304,-66.828751,116.371887,-0.071278,40.164177,9.150895,0.06235000000000035,0.008392999999998096,0.013557000000005814,0.0004890000000000033,0.005237999999998522,0.06452999999999953,0.09128830080026736
KRL,323,66.87370600414079,9.079821,-66.840172,116.390305,-0.070608,40.157085,9.062884,0.08348299999999931,0.011420999999998571,0.018417999999996937,0.00066999999999999,0.007092000000000098,0.08801099999999984,0.12343319950078145
KRL,324,67.0807453416149,8.864382,-66.869087,116.436859,-0.068847,40.138844,8.832535,0.21543899999999994,0.028914999999997804,0.04655400000000043,0.0017609999999999987,0.018241000000003282,0.23034900000000036,0.320645929125882
KRL,325,67.28778467908903,8.686672,-66.892372,116.474281,-0.067467,40.124931,8.652711,0.17771000000000114,0.023285000000001332,0.037422000000006506,0.0013800000000000062,0.013913000000002285,0.17982399999999998,0.25701281748971394
KRL,326,67.49482401656314,8.485506,-66.918907,116.516762,-0.065822,40.108814,8.440135,0.20116599999999885,0.026535000000009745,0.042480999999995106,0.0016449999999999937,0.016116999999994164,0.21257600000000032,0.29736765229594087
KRL,327,67.70186335403727,8.268764,-66.944923,116.558281,-0.064174,40.093174,8.228879,0.21674200000000177,0.026015999999998485,0.041518999999993866,0.0016480000000000106,0.01564000000000476,0.21125600000000055,0.3070084318402356
KRL,328,67.90890269151139,7.888894,-66.990295,116.630615,-0.061188,40.065941,7.846683,0.3798699999999995,0.04537200000000041,0.07233400000001211,0.0029859999999999956,0.0272329999999954,0.38219599999999954,0.5462750019367543
KRL,329,68.1159420289855,7.678305,-67.014496,116.670418,-0.059475,40.050968,7.627965,0.2105889999999997,0.024200999999990813,0.03980299999999204,0.0017129999999999992,0.014973000000004788,0.21871799999999997,0.30754248934577955
KRL,330,68.32298136645963,7.460705,-67.038788,116.707909,-0.057812,40.036873,7.415867,0.21760000000000002,0.024292000000002645,0.03749100000000283,0.0016629999999999978,0.014094999999997526,0.21209799999999923,0.3074612699885954
KRL,331,68.53002070393374,7.242888,-67.062393,116.745506,-0.056091,40.022743,7.19671,0.21781700000000015,0.02360500000000343,0.03759700000000521,0.0017210000000000003,0.01413000000000153,0.21915700000000005,0.31248581617891186
KRL,332,68.73706004140787,6.868026,-67.101334,116.80751,-0.053124,39.999454,6.81954,0.37486199999999936,0.03894099999999412,0.062003999999987514,0.0029670000000000044,0.02328899999999834,0.37717000000000045,0.5372995496471198
KRL,333,68.94409937888199,6.656477,-67.122375,116.842056,-0.051393,39.986488,6.599817,0.21154900000000065,0.021041000000010968,0.03454600000000596,0.0017309999999999964,0.0129659999999987,0.2197230000000001,0.30795850279542725
KRL,334,69.1511387163561,6.437913,-67.143402,116.874458,-0.049712,39.974335,6.386773,0.21856399999999976,0.02102699999998947,0.032402000000004705,0.001681000000000002,0.01215299999999786,0.213044,0.3078969203077545
KRL,335,69.35817805383023,6.219162,-67.163734,116.906799,-0.047973,39.961834,6.159788,0.21875100000000014,0.020332000000010453,0.032341000000002396,0.0017389999999999975,0.012501000000000317,0.226985,0.31779367497324523
KRL,336,69.56521739130434,5.842759,-67.197044,116.959763,-0.044923,39.942009,5.781046,0.3764029999999998,0.03331000000000017,0.05296399999998869,0.003050000000000004,0.019825000000004422,0.3787419999999999,0.5379979511987
KRL,337,69.77225672877847,5.623526,-67.215462,116.989052,-0.04323,39.931393,5.567346,0.219233,0.018417999999996937,0.02928900000000567,0.001693,0.010615999999998849,0.21370000000000022,0.30829114849278483
KRL,338,69.97929606625259,5.410986,-67.232643,117.01635,-0.041534,39.921173,5.353488,0.21253999999999973,0.017180999999993674,0.02729800000000182,0.0016959999999999961,0.010219999999996787,0.2138580000000001,0.30340762703827956
KRL,339,70.1863354037267,5.198297,-67.249161,117.042595,-0.039835,39.911354,5.13948,0.21268900000000013,0.016518000000004918,0.02624500000000296,0.0016989999999999991,0.009819000000000244,0.21400799999999975,0.30347483997194935
KRL,340,70.39337474120083,4.813723,-67.277321,117.087318,-0.036759,39.89463,4.752519,0.38457399999999975,0.02815999999999974,0.04472299999999052,0.0030760000000000023,0.016724000000003514,0.38696099999999944,0.5483778471802072
KRL,341,70.60041407867494,4.607521,-67.291977,117.110596,-0.035053,39.885933,4.538116,0.20620200000000022,0.014656000000002223,0.023278000000004795,0.0017059999999999992,0.008696999999997956,0.2144030000000008,0.2988697426605789
KRL,342,70.80745341614907,4.387439,-67.305977,117.132813,-0.033345,39.877632,4.323586,0.22008200000000055,0.013999999999995794,0.02221699999999771,0.0017080000000000012,0.008301000000003,0.2145299999999999,0.3085783961621423
KRL,343,71.01449275362319,4.174111,-67.319305,117.153969,-0.031634,39.869732,4.108932,0.21332799999999974,0.013328000000001339,0.021156000000004838,0.0017109999999999972,0.007899999999999352,0.21465399999999946,0.3037691964979331
KRL,344,71.2215320910973,3.795345,-67.341324,117.189507,-0.028538,39.856472,3.720876,0.3787659999999997,0.022019000000000233,0.03553800000000251,0.0030960000000000015,0.013260000000002492,0.3880560000000002,0.5440444288043028
KRL,345,71.42857142857143,3.574817,-67.353172,117.207695,-0.026821,39.849693,3.505908,0.22052800000000028,0.011848000000000525,0.018187999999994986,0.0017169999999999998,0.006778999999994539,0.21496800000000027,0.3088104939700074
KRL,346,71.63561076604555,3.361079,-67.363976,117.224823,-0.025103,39.843307,3.29084,0.21373799999999976,0.010803999999993152,0.017127999999999588,0.0017180000000000008,0.006385999999999115,0.2150679999999996,0.30396053129970596
KRL,347,71.84265010351967,3.147248,-67.374107,117.240883,-0.023382,39.837326,3.075677,0.21383100000000033,0.010131000000001222,0.016059999999995966,0.0017210000000000003,0.005981000000005565,0.215163,0.30400346723845123
KRL,348,72.04968944099379,2.760753,-67.390724,117.267212,-0.020215,39.827362,2.679829,0.38649500000000003,0.016617000000010762,0.026329000000004044,0.0031669999999999997,0.009963999999996531,0.3958480000000004,0.5542135655539305
KRL,349,72.2567287784679,2.539783,-67.399246,117.280708,-0.01849,39.822506,2.464431,0.2209699999999999,0.008521999999999252,0.013496000000003505,0.0017250000000000008,0.004856000000003746,0.21539799999999998,0.3090394184647001
KRL,350,72.46376811594203,2.325647,-67.406815,117.293068,-0.016709,39.817913,2.24201,0.21413599999999988,0.007568999999989501,0.012360000000001037,0.0017809999999999979,0.004592999999999847,0.22242099999999976,0.3091272467900552
KRL,351,72.67080745341615,2.104535,-67.413933,117.303963,-0.014981,39.813866,2.026474,0.2211120000000002,0.007118000000005509,0.010894999999990773,0.001728000000000002,0.004046999999999912,0.21553600000000017,0.30908739052572176
KRL,352,72.87784679089027,1.731269,-67.424324,117.320404,-0.01197,39.80777,1.650886,0.3732659999999999,0.010390999999998485,0.016441000000000372,0.003011,0.006095999999999435,0.3755879999999998,0.5299229747793539
KRL,353,73.08488612836439,1.523834,-67.429375,117.328384,-0.01024,39.804905,1.442161,0.20743500000000004,0.005050999999994588,0.007980000000003429,0.001729999999999999,0.0028649999999998954,0.20872500000000005,0.2944415034875349
KRL,354,73.2919254658385,1.302526,-67.433754,117.335304,-0.00851,39.802258,1.219477,0.22130799999999984,0.004379000000000133,0.00691999999999382,0.0017300000000000006,0.002646999999996069,0.2226840000000001,0.31407396624043815
KRL,355,73.49896480331263,1.088096,-67.437469,117.341156,-0.006778,39.800098,1.003715,0.21443000000000012,0.0037149999999996908,0.005852000000004409,0.001732,0.0021600000000034925,0.215762,0.30428469908459105
KRL,356,73.70600414078675,0.707586,-67.442406,117.34893,-0.003705,39.797245,0.620842,0.3805099999999999,0.004937000000012404,0.007773999999997727,0.003073,0.002853000000001771,0.3828729999999999,0.5398907169159328
KRL,357,73.91304347826087,0.493086,-67.44426,117.351837,-0.001973,39.796188,0.405011,0.21450000000000002,0.0018539999999944712,0.0029070000000075424,0.001732,0.0010569999999958668,0.215831,0.3043177214672192
KRL,358,74.12008281573499,0.278573,-67.445442,117.353683,-0.00024,39.795528,0.189168,0.214513,0.0011820000000000164,0.0018460000000004584,0.001733,0.0006600000000034356,0.215843,0.3043226438288811
KRL,359,74.3271221532091,0.057132,-67.445961,117.354469,0.001549,39.795265,-0.033645,0.221441,0.0005189999999970496,0.0007859999999908496,0.001789,0.0002629999999967936,0.222813,0.31414313027185553
KRL,360,74.53416149068323,-0.33039,-67.445152,117.353119,0.004679,39.795826,-0.423566,0.38752200000000003,0.0008090000000038344,0.001349999999987972,0.00313,0.0005609999999975912,0.389921,0.5497492840622896
KRL,361,74.74120082815735,-0.5449,-67.443703,117.350792,0.006467,39.796726,-0.646364,0.21451000000000003,0.0014489999999938163,0.0023270000000081836,0.0017879999999999997,0.0009000000000014552,0.22279800000000005,0.309297608102617
KRL,362,74.94824016563147,-0.766314,-67.441551,117.347336,0.008255,39.79805,-0.869145,0.221414,0.002151999999995269,0.0034559999999999036,0.0017880000000000005,0.0013240000000038776,0.2227809999999999,0.31412904723536783
KRL,363,75.15527950310559,-0.994623,-67.438675,117.342743,0.010043,39.799797,-1.091901,0.22830899999999998,0.002876000000000545,0.004592999999999847,0.0017879999999999997,0.001746999999994614,0.22275600000000007,0.31903111289496516
KRL,364,75.3623188405797,-1.374398,-67.432091,117.33223,0.013103,39.803776,-1.472963,0.379775,0.006584000000003698,0.010513000000003103,0.0030600000000000002,0.003979000000001065,0.381062,0.5381601682910025
KRL,365,75.56935817805383,-1.5679,-67.427948,117.325676,0.014637,39.806225,-1.661894,0.19350200000000006,0.00414299999999912,0.006553999999994176,0.0015340000000000006,0.002448999999998591,0.18893099999999996,0.2705668436579026
KRL,366,75.77639751552795,-1.725745,-67.424179,117.31971,0.01592,39.808506,-1.819605,0.157845,0.0037690000000054624,0.005966000000000804,0.0012829999999999994,0.00228100000000353,0.15771099999999993,0.22325870892979752
KRL,367,75.98343685300208,-1.854792,-67.42083,117.31443,0.0169,39.810394,-1.940007,0.1290469999999999,0.0033490000000000464,0.005279999999999063,0.0009799999999999982,0.001888000000001,0.12040200000000012,0.17661650250755165
KRL,368,76.19047619047619,-2.007896,-67.416557,117.307602,0.018116,39.812908,-2.088866,0.15310400000000013,0.004272999999997751,0.006827999999998724,0.0012160000000000018,0.002513999999997907,0.14885899999999985,0.2137112904410994
KRL,369,76.3975155279503,-2.063891,-67.414917,117.305115,0.018536,39.81382,-2.139923,0.055994999999999795,0.0016399999999947568,0.0024870000000021264,0.00042000000000000023,0.0009119999999995798,0.05105700000000013,0.07584286510278988
KRL,370,76.60455486542443,-2.100607,-67.413818,117.303398,0.018819,39.814445,-2.174206,0.03671600000000019,0.0010989999999964084,0.0017169999999993024,0.00028299999999999853,0.0006249999999994316,0.03428299999999984,0.050279372997283814
KRL,371,76.81159420289855,-2.121641,-67.413185,117.302406,0.018979,39.8148,-2.193404,0.021033999999999775,0.0006330000000076552,0.0009919999999965512,0.00016000000000000042,0.000354999999998995,0.01919800000000027,0.028504889720888292
KRL,372,77.01863354037268,-2.135178,-67.412773,117.301781,0.019079,39.815022,-2.205116,0.01353699999999991,0.0004119999999971924,0.0006249999999994316,9.99999999999994e-05,0.00022200000000083264,0.011711999999999723,0.01791761608027107
KRL,373,77.22567287784679,-2.136187,-67.412743,117.301735,0.019085,39.815037,-2.205731,0.0010090000000002597,2.9999999995311555e-05,4.600000001175886e-05,6.000000000002531e-06,1.4999999997655777e-05,0.0006150000000002542,0.001183039728834821
KRL,374,77.4327122153209,-2.136204,-67.412743,117.301735,0.019085,39.815037,-2.205735,1.700000000015578e-05,0.0,0.0,0.0,0.0,3.9999999996709334e-06,1.7464249196649248e-05
KRL,375,77.63975155279503,-2.136204,-67.413002,117.30162,0.019085,39.815571,-2.205734,0.0,0.0002589999999997872,0.00011499999999387,0.0,0.0005340000000018108,9.999999996956888e-07,0.0006045353587677177
